FID;name;country;sitename;latitude;longitude;collector;collectiondate;CS_number;ID_POP;ID_IMP;Accuracy;
6042;Lom1-1;SWE;Lom1;56.09;13.9;Magnus Nordborg;5/14/2001 0:00;CS77048;RgMap;REF;0.985089;
6043;Löv-1;SWE;Löv;62.801;18.079;Magnus Nordborg;6/25/2000 0:00;CS77049;RgMap;REF;0.993720552;
6046;Löv-5;SWE;Löv;62.801;18.079;Magnus Nordborg;6/25/2000 0:00;CS77050;RgMap;REF;0.995028868;
6064;Nyl-2;SWE;Nyl;629.513;182.763;Magnus Nordborg;6/25/2000 0:00;CS77136;RgMap;REF;0.996206017;
6069;Nyl-7;SWE;Nyl;629.513;182.763;Magnus Nordborg;6/25/2000 0:00;CS77137;RgMap;REF;0.997111078;
607;LI-OF-002;USA;Organic Farm - OF;407.777;-729.069;Oliver Bossdorf;04/01/2006 00:00;;RgMap;IMP;0.945649674;
6070;Omn-1;SWE;Omn;629.308;183.448;Magnus Nordborg;6/25/2000 0:00;CS77145;1001G;REF;0.99637388;
6071;Omn-5;SWE;Omn;629.308;183.448;Magnus Nordborg;6/25/2000 0:00;CS77146;RgMap;REF;0.996697966;
6073;ÖMö1-7;SWE;ÖMö1;561.481;158.155;Magnus Nordborg;06/09/2001 00:00;CS77147;RgMap;REF;0.984527562;
6074;Ör-1;SWE;Örrevet;564.573;161.308;Magnus Nordborg;6/13/2000 0:00;CS77150;RgMap;REF;0.98492677;
6076;Rev-2;SWE;Rev2;556.942;134.504;Magnus Nordborg;5/16/1999 0:00;CS77215;RgMap;REF;0.98699002;
6077;Rev-3;SWE;Rev3;556.942;134.504;Magnus Nordborg;5/16/1999 0:00;CS78030;RgMap;REF;0.994658143;
6085;Sparta-1;SWE;Sparta (Student corridor);557.097;132.145;Magnus Nordborg;01/01/2003 00:00;CS77260;RgMap;REF;0.989219059;
6086;Sr:3;SWE;Sr;58.9;11.2;Ivo Cetl;07/01/1992 00:00;CS77267;RgMap;REF;0.979707081;
6087;Stu-2;SWE;Stu2;564.666;161.284;Magnus Nordborg;6/13/2000 0:00;CS78033;RgMap;REF;0.98541106;
6088;Stu1-1;SWE;Stu1;564.666;161.284;Magnus Nordborg;6/13/2000 0:00;CS77285;1001G;REF;0.986466025;
6090;T1000;SWE;Staff 2;556.525;132.197;Mattias Jakobsson;01/01/2003 00:00;CS77288;RgMap;REF;0.987635204;
6091;T1010;SWE;Staff 1;556.525;13.215;Mattias Jakobsson;01/01/2003 00:00;CS78035;RgMap;REF;0.996899595;
6092;T1020;SWE;Staff 6;556.514;132.233;Mattias Jakobsson;01/01/2003 00:00;CS77289;RgMap;REF;0.989234171;
6093;T1030;SWE;Staff 5;556.497;132.203;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.968134302;
6094;T1040;SWE;Staff 4;556.494;132.147;Mattias Jakobsson;01/01/2003 00:00;CS77290;RgMap;REF;0.985546821;
6095;T1050;SWE;Staff 7;556.486;132.161;Mattias Jakobsson;01/01/2003 00:00;CS78039;RgMap;REF;0.991014731;
6096;T1060;SWE;Staff 8;556.472;132.225;Mattias Jakobsson;01/01/2003 00:00;CS78040;RgMap;REF;0.98946964;
6097;T1070;SWE;Staff 9;556.481;132.264;Mattias Jakobsson;01/01/2003 00:00;CS77291;RgMap;REF;0.990584981;
6098;T1080;SWE;Staff 11;556.561;132.178;Mattias Jakobsson;01/01/2003 00:00;CS77292;RgMap;REF;0.986579139;
6099;T1090;SWE;Staff 12;556.575;132.386;Mattias Jakobsson;01/01/2003 00:00;CS77293;RgMap;REF;0.986621832;
6100;T1110;SWE;Staff 17;55.6;13.2;Mattias Jakobsson;01/01/2003 00:00;CS77294;RgMap;REF;0.987095018;
6101;T1120;SWE;Staff 16;55.6;13.2;Mattias Jakobsson;01/01/2003 00:00;CS78045;RgMap;REF;0.987076961;
6102;T1130;SWE;Staff 15;55.6;13.2;Mattias Jakobsson;01/01/2003 00:00;CS77295;RgMap;REF;0.989644126;
6103;T1150;SWE;Lund 13;55.7;13.2;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.967580219;
6104;T1160;SWE;Lund 16;55.7;13.2;Mattias Jakobsson;01/01/2003 00:00;CS77296;RgMap;REF;0.995883564;
6105;T450;SWE;Kävlinge 6;557.967;131.211;Mattias Jakobsson;01/01/2003 00:00;CS77297;1001G;REF;0.987721998;
6106;T460;SWE;Kävlinge 8;557.931;131.186;Mattias Jakobsson;01/01/2003 00:00;CS77298;RgMap;REF;0.992614733;
6107;T470;SWE;Kävlinge 9;557.942;131.222;Mattias Jakobsson;01/01/2003 00:00;CS77299;RgMap;REF;0.991475044;
6108;T480;SWE;Kävlinge 3;557.989;131.206;Mattias Jakobsson;01/01/2003 00:00;CS77300;RgMap;REF;0.977495779;
6109;T510;SWE;Kävlinge 7;557.936;131.233;Mattias Jakobsson;01/01/2003 00:00;CS77301;RgMap;REF;0.988534082;
6110;T520;SWE;Kävlinge 4;557.958;131.217;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.963897895;
6111;T530;SWE;Kävlinge 1;557.989;131.219;Mattias Jakobsson;01/01/2003 00:00;CS77302;RgMap;REF;0.989190699;
6112;T540;SWE;Kävlinge 10;557.967;131.044;Mattias Jakobsson;01/01/2003 00:00;CS77303;RgMap;REF;0.991514271;
6113;T550;SWE;Kävlinge 11;558.078;131.028;Mattias Jakobsson;01/01/2003 00:00;CS77304;1001G;REF;0.989938;
6114;T570;SWE;Kävlinge 13;558.097;131.342;Mattias Jakobsson;01/01/2003 00:00;CS77305;RgMap;REF;0.990501017;
6115;T580;SWE;Kävlinge 14;55.8;131.367;Mattias Jakobsson;01/01/2003 00:00;CS77306;RgMap;REF;0.991727546;
6116;T590;SWE;Kävlinge 15;55.8;131.369;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.959612197;
6118;T610;SWE;Öresundsv;55.7;13.2;Mattias Jakobsson;01/01/2003 00:00;CS77307;RgMap;REF;0.996540843;
6119;T620;SWE;Trastv.;55.7;13.2;Mattias Jakobsson;01/01/2003 00:00;CS78060;RgMap;REF;0.988649365;
6120;T630;SWE;Kyrkogård;55.7;13.2;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.96537119;
6121;T640;SWE;Eslöv 2;558.422;133.019;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.968820744;
6122;T670;SWE;Eslöv 7;558.364;133.075;Mattias Jakobsson;01/01/2003 00:00;CS77308;RgMap;REF;0.994692157;
6123;T680;SWE;Eslöv 9;558.369;133.033;Mattias Jakobsson;01/01/2003 00:00;CS78064;RgMap;REF;0.991336804;
6124;T690;SWE;Eslöv 8;558.378;133.092;Mattias Jakobsson;01/01/2003 00:00;CS77309;RgMap;REF;0.989359633;
6125;T710;SWE;Eslöv 5;558.403;133.106;Mattias Jakobsson;01/01/2003 00:00;CS77310;RgMap;REF;0.994806402;
6126;T720;SWE;Eslöv 6;558.411;133.047;Mattias Jakobsson;01/01/2003 00:00;CS77311;RgMap;REF;0.991360503;
6127;T730;SWE;Eslöv 3;558.428;133.058;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.963815741;
6128;T740;SWE;Eslöv 13;558.397;132.881;Mattias Jakobsson;01/01/2003 00:00;CS77313;RgMap;REF;0.991584629;
6129;T750;SWE;Eslöv 10;558.544;132.875;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.884575501;
6131;T780;SWE;Eslöv 14;558.369;133.181;Mattias Jakobsson;01/01/2003 00:00;CS77315;RgMap;REF;0.992551746;
6132;T790;SWE;Eslöv 17;558.386;133.186;Mattias Jakobsson;01/01/2003 00:00;CS77316;RgMap;REF;0.993185138;
6133;T800;SWE;Eslöv 16;558.364;132.906;Mattias Jakobsson;01/01/2003 00:00;CS77317;RgMap;REF;0.992167817;
6134;T810;SWE;Eslöv 15;558.383;132.906;Mattias Jakobsson;01/01/2003 00:00;CS77318;RgMap;REF;0.991614248;
6136;T840;SWE;Höör 3;559.336;135.519;Mattias Jakobsson;01/01/2003 00:00;CS77319;RgMap;REF;0.993791689;
6137;T850;SWE;Höör 6;559.419;135.603;Mattias Jakobsson;01/01/2003 00:00;CS77320;RgMap;REF;0.985232058;
6138;T860;SWE;Höör 9;559.403;135.511;Mattias Jakobsson;01/01/2003 00:00;CS77321;RgMap;REF;0.992220094;
6140;T880;SWE;Höör 7;559.392;135.539;Mattias Jakobsson;01/01/2003 00:00;CS77322;RgMap;REF;0.992932554;
6141;T890;SWE;Höör 4;559.414;135.542;Mattias Jakobsson;01/01/2003 00:00;CS78079;RgMap;REF;0.989464325;
6142;T900;SWE;Höör 5;559.428;135.558;Mattias Jakobsson;01/01/2003 00:00;CS77323;RgMap;REF;0.993985848;
6143;T910;SWE;Höör 13;55.940.556;13.538.333;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.988663665;
6144;T920;SWE;Höör 10;559.506;135.361;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.968259358;
6145;T930;SWE;Höör 11;559.497;135.533;Mattias Jakobsson;01/01/2003 00:00;CS77324;RgMap;REF;0.99562576;
6146;T940;SWE;Höör 12;559.575;135.686;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.969296324;
6147;T950;SWE;Höör 14;559.425;135.675;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.958290431;
6148;T960;SWE;Höör 17;559.319;135.508;Mattias Jakobsson;01/01/2003 00:00;CS77325;RgMap;REF;0.991612391;
6149;T970;SWE;Höör 16;559.281;135.481;Mattias Jakobsson;01/01/2003 00:00;CS77326;RgMap;REF;0.99391435;
615;LI-OF-023;USA;Organic Farm - OF;407.777;-729.069;Oliver Bossdorf;04/01/2006 00:00;;RgMap;IMP;0.954458405;
6150;T980;SWE;Höör 15;559.261;135.319;Mattias Jakobsson;01/01/2003 00:00;CS77327;RgMap;REF;0.993797275;
6151;T990;SWE;Staff 3;556.528;132.244;Mattias Jakobsson;01/01/2003 00:00;CS77328;RgMap;REF;0.983769432;
6153;TAA 03;SWE;TAA;626.425;177.422;Mattias Jakobsson;01/01/2003 00:00;CS77329;1001G;REF;0.995895616;
6154;TAA 04;SWE;TAA;626.422;177.406;Mattias Jakobsson;01/01/2003 00:00;CS77330;RgMap;REF;0.99657104;
6163;TAA 14;SWE;TAA;626.425;177.356;Mattias Jakobsson;01/01/2003 00:00;CS77331;RgMap;REF;0.996954165;
6166;TAA 17;SWE;TAA;626.425;177.372;Mattias Jakobsson;01/01/2003 00:00;CS77332;RgMap;REF;0.996273066;
6169;TÅD 01;SWE;TÅD;628.714;183.447;Mattias Jakobsson;01/01/2003 00:00;CS77333;RgMap;REF;0.996703407;
6170;TÅD 02;SWE;TÅD;62.871.666;18.344.166;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.971159393;
6171;TÅD 03;SWE;TÅD;628.717;183.444;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.971823928;
6172;TÅD 04;SWE;TÅD;628.717;183.436;Mattias Jakobsson;01/01/2003 00:00;CS77335;RgMap;REF;0.99604246;
6173;TÅD 05;SWE;TÅD;628.717;183.419;Mattias Jakobsson;01/01/2003 00:00;CS77336;RgMap;REF;0.996290815;
6174;TÅD 06;SWE;TÅD;628.719;183.422;Mattias Jakobsson;01/01/2003 00:00;CS77337;RgMap;REF;0.996332354;
6177;TÄL 03;SWE;TÄL;626.322;17.69;Mattias Jakobsson;01/01/2003 00:00;CS77338;RgMap;REF;0.994223959;
6180;TÄL 07;SWE;TÄL;626.322;176.906;Mattias Jakobsson;01/01/2003 00:00;CS77339;RgMap;REF;0.996026525;
6184;TBÖ 01;SWE;TBÖ;628.892;184.522;Mattias Jakobsson;01/01/2003 00:00;CS77343;RgMap;REF;0.993984492;
6188;TDr-1;SWE;TDr;557.683;141.386;Mattias Jakobsson;01/01/2003 00:00;CS77345;RgMap;REF;0.992868731;
6189;TDr-2;SWE;TDr;557.686;141.383;Mattias Jakobsson;01/01/2003 00:00;CS77351;RgMap;REF;0.990545288;
6190;TDr-3;SWE;TDr;557.686;141.381;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.968531379;
6191;TDr-4;SWE;TDr;557.689;141.375;Mattias Jakobsson;01/01/2003 00:00;CS77352;RgMap;REF;0.988471305;
6192;TDr-5;SWE;TDr;557.692;141.369;Mattias Jakobsson;01/01/2003 00:00;CS77353;RgMap;REF;0.992462226;
6193;TDr-7;SWE;TDr;557.694;141.347;Mattias Jakobsson;01/01/2003 00:00;CS77354;RgMap;REF;0.992467499;
6194;TDr-8;SWE;TDr;557.706;141.342;Mattias Jakobsson;01/01/2003 00:00;CS77355;RgMap;REF;0.989016338;
6195;TDr-9;SWE;TDr;557.708;141.342;Mattias Jakobsson;01/01/2003 00:00;CS77356;RgMap;REF;0.990751925;
6197;TDr-11;SWE;TDr;557.714;141.333;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.974511275;
6198;TDr-13;SWE;TDr;557.708;141.331;Mattias Jakobsson;01/01/2003 00:00;CS77347;RgMap;REF;0.993619548;
6199;TDr-14;SWE;TDr;557.711;141.206;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.950102419;
62;CAM-58;FRA;CAM;482.667;-458.333;Valerie Le Corre;;;RgMap;IMP;0.957007916;
6200;TDr-15;SWE;TDr;557.714;141.214;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.963727198;
6201;TDr-16;SWE;TDr;557.719;141.211;Mattias Jakobsson;01/01/2003 00:00;CS77348;RgMap;REF;0.990150714;
6202;TDr-17;SWE;TDr;557.717;141.206;Mattias Jakobsson;01/01/2003 00:00;CS77349;RgMap;REF;0.991414151;
6203;TDr-18;SWE;TDr;557.714;141.208;Mattias Jakobsson;01/01/2003 00:00;CS77350;RgMap;REF;0.990599295;
6207;TDr-22;SWE;TDr;557.711;141.217;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.966273971;
6209;TEDEN 02;SWE;TED;628.836;181.842;Mattias Jakobsson;01/01/2003 00:00;CS77358;RgMap;REF;0.99479597;
6210;TEDEN 03;SWE;TED;628.839;181.836;Mattias Jakobsson;01/01/2003 00:00;CS77359;RgMap;REF;0.995290429;
6212;TFÄ 02;SWE;TFÄ;630.175;18.323.889;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.965036184;
6214;TFÄ 04;SWE;TFÄ;630.175;183.281;Mattias Jakobsson;01/01/2003 00:00;CS78121;RgMap;REF;0.996370102;
6215;TFÄ 05;SWE;TFÄ;63.017.223;18.328.056;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.969174006;
6216;TFÄ 06;SWE;TFÄ;630.167;183.283;Mattias Jakobsson;01/01/2003 00:00;CS77362;RgMap;REF;0.996114093;
6217;TFÄ 07;SWE;TFÄ;630.169;183.283;Mattias Jakobsson;01/01/2003 00:00;CS77363;RgMap;REF;0.995870594;
6218;TFÄ 08;SWE;TFÄ;630.172;183.283;Mattias Jakobsson;01/01/2003 00:00;CS77364;RgMap;REF;0.995717538;
6220;TGR 01;SWE;TGR;62.806;181.896;Mattias Jakobsson;01/01/2003 00:00;CS77365;RgMap;REF;0.993879324;
6221;TGR 02;SWE;TGR;62.806;181.896;Mattias Jakobsson;01/01/2003 00:00;CS77366;RgMap;REF;0.995889582;
6226;THÖ 08;SWE;THÖ;62.799.446;17.903.334;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.969528181;
623;LI-OF-042;USA;Organic Farm - OF;407.777;-729.069;Oliver Bossdorf;04/01/2006 00:00;;RgMap;IMP;0.949561115;
6231;TNY 04;SWE;TNY;62.96;182.844;Mattias Jakobsson;01/01/2003 00:00;CS77368;RgMap;REF;0.996465822;
6235;TOM 01;SWE;TOM;629.611;183.589;Mattias Jakobsson;01/01/2003 00:00;CS77372;RgMap;REF;0.996934784;
6236;TOM 02;SWE;TOM;629.617;18.36;Mattias Jakobsson;01/01/2003 00:00;;RgMap;IMP;0.97330635;
6237;TOM 03;SWE;TOM;629.619;18.35;Mattias Jakobsson;01/01/2003 00:00;CS77373;RgMap;REF;0.996139995;
6238;TOM 04;SWE;TOM;629.619;18.35;Mattias Jakobsson;01/01/2003 00:00;CS77374;RgMap;REF;0.996675367;
6240;TOM 06;SWE;TOM;629.622;18.35;Mattias Jakobsson;01/01/2003 00:00;CS77375;RgMap;REF;0.996285821;
6241;TOM 07;SWE;TOM;629.614;183.608;Mattias Jakobsson;01/01/2003 00:00;CS77376;RgMap;REF;0.99590042;
6242;Tomegap-2;SWE;Tomegap;55.7;13.2;Mattias Jakobsson;01/01/2003 00:00;CS77377;RgMap;REF;0.988546731;
6243;Tottarp-2;SWE;Tottarp;5.627.373;1.390.045;Magnus Nordborg;01/01/1999 00:00;CS77381;RgMap;REF;0.977638861;
6244;TRÄ 01;SWE;TRÄ;629.169;184.728;Mattias Jakobsson;01/01/2003 00:00;CS77384;RgMap;REF;0.995940263;
6252;TV-4;SWE;TV;555.796;143.336;Mattias Jakobsson;01/01/2003 00:00;CS78771;RgMap;REF;0.996414012;
6255;TV-7;SWE;TV;555.796;14.334;Mattias Jakobsson;01/01/2003 00:00;CS78772;RgMap;REF;0.995753244;
6258;TV-10;SWE;TV;555.796;143.336;Mattias Jakobsson;01/01/2003 00:00;CS78767;RgMap;REF;0.988706871;
6268;TV-22;SWE;TV;555.796;143.336;Mattias Jakobsson;01/01/2003 00:00;CS78768;RgMap;REF;0.997143005;
627;LI-OF-060;USA;Organic Farm - OF;407.777;-729.069;Oliver Bossdorf;04/01/2006 00:00;;RgMap;IMP;0.963279002;
6276;TV-30;SWE;TV;555.796;143.336;Mattias Jakobsson;01/01/2003 00:00;CS78769;RgMap;REF;0.997010272;
628;LI-OF-061;USA;Organic Farm - OF;407.777;-729.069;Oliver Bossdorf;04/01/2006 00:00;CS78951;1001G;REF;0.987620342;
6284;TV-38;SWE;TV;555.796;143.336;Mattias Jakobsson;01/01/2003 00:00;CS78770;RgMap;REF;0.9885726;
6287;Udu-9;CZE;Udu;492.771;166.314;Jirina Relichov;5/31/2000 0:00;;RgMap;IMP;0.947909821;
6296;UduI 1-11;CZE;UduI 1;492.771;166.314;Jirina Relichov;01/01/2004 00:00;CS78774;1001G;REF;0.980394887;
630;LI-OF-065;USA;Organic Farm - OF;407.777;-729.069;Oliver Bossdorf;04/01/2006 00:00;CS77036;1001G;REF;0.984766043;
6309;UduI 1-25;CZE;UduI 1;492.771;166.314;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.955151236;
631;LI-OF-066;USA;Organic Farm - OF;407.777;-729.069;Oliver Bossdorf;04/01/2006 00:00;;RgMap;IMP;0.954293184;
6318;UduI 1-34;CZE;UduI 1;492.771;166.314;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.949990142;
6390;UduI 3-36;CZE;UduI 3;492.771;166.314;Jirina Relichov;01/01/2004 00:00;CS78775;1001G;REF;0.976237323;
6396;UduI 4-9;CZE;UduI 4;492.771;166.314;Jirina Relichov;01/01/2004 00:00;CS78776;RgMap;REF;0.982055288;
640;LI-OF-094;USA;Organic Farm - OF;407.777;-729.069;Oliver Bossdorf;04/01/2006 00:00;;RgMap;IMP;0.938900269;
6401;UduI 4-16;CZE;UduI 4;492.771;166.314;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.950462983;
6402;UduI 4-17;CZE;UduI 4;492.771;166.314;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.956891075;
6403;UduI 4-18;CZE;UduI 4;492.771;166.314;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.971598461;
641;LI-OF-095;USA;Organic Farm - OF;407.777;-729.069;Oliver Bossdorf;04/01/2006 00:00;;RgMap;IMP;0.961432364;
6411;Ull1-10;SWE;Ull1;56.06;13.97;Magnus Nordborg;5/14/2000 0:00;;RgMap;IMP;0.957741825;
6412;Ull2-7;SWE;Ull2;560.648;139.707;Magnus Nordborg;5/14/2000 0:00;;RgMap;IMP;0.967760045;
6413;Ull3-4;SWE;Ull3;56.06;13.97;Magnus Nordborg;5/14/2000 0:00;CS78819;RgMap;REF;0.99062846;
6416;Zdr-13;CZE;Zdr;493.853;162.544;Jirina Relichov;5/31/2000 0:00;;RgMap;IMP;0.96393806;
6417;Zdr-16;CZE;Zdr;493.853;162.544;Jirina Relichov;5/31/2000 0:00;;RgMap;IMP;0.959191386;
6418;Zdr-19;CZE;Zdr;493.853;162.544;Jirina Relichov;5/31/2000 0:00;;RgMap;IMP;0.959085499;
6421;ZdrI 1-8;CZE;ZdrI 1;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.962975032;
6424;ZdrI 1-23;CZE;ZdrI 1;493.853;162.544;Jirina Relichov;01/01/2004 00:00;CS78875;1001G;REF;0.981846417;
6425;ZdrI 1-24;CZE;ZdrI 1;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.971364778;
6427;ZdrI 2-1;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.957287239;
6434;ZdrI 2-9;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;CS78877;1001G;REF;0.995681422;
6435;ZdrI 2-10;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.957142101;
6436;ZdrI 2-11;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.964726738;
6444;ZdrI 2-20;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.955099205;
6445;ZdrI 2-21;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;CS78876;RgMap;REF;0.979976884;
6446;ZdrI 2-22;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.958148943;
6448;ZdrI 2-24;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.95616812;
6449;ZdrI 2-25;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.960141633;
6451;ZdrI 2-28;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.959647797;
6453;ZdrI 2-30;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.961268968;
6455;ZdrI 2-32;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.952860053;
6458;ZdrI 2-36;CZE;ZdrI 2;493.853;162.544;Jirina Relichov;01/01/2004 00:00;;RgMap;IMP;0.956598972;
66;CAM-61;FRA;CAM;482.667;-458.333;Valerie Le Corre;;;RgMap;IMP;0.96181301;
6680;ANH-1;GER;Anholt;51.85;64.333;Gerhard Röbbelen;01/01/1957 00:00;CS76437;1001G;REF;0.973285534;
6709;Bg-2;USA;BG;476.479;-122.305;Juliette Winterer;05/01/1993 00:00;;RgMap;IMP;0.956829003;
6727;CIBC-2;UK;CIBC;514.083;-0.6383;Mick Crawley;5/21/1993 0:00;;RgMap;IMP;0.960420957;
6729;CIBC-4;UK;CIBC;514.083;-0.6383;Mick Crawley;5/21/1993 0:00;;RgMap;IMP;0.962879186;
6730;CIBC-5;UK;CIBC;514.083;-0.6383;Mick Crawley;5/21/1993 0:00;;RgMap;IMP;0.964522266;
6739;CSHL-15;USA;CSHL;408.585;-734.675;Catherine Weiss;05/01/1993 00:00;CS79011;1001G;REF;0.999272655;
6740;CSHL-17;USA;CSHL;408.585;-734.675;Catherine Weiss;05/01/1993 00:00;CS79012;1001G;REF;0.999277083;
6744;CSHL-5;USA;CSHL;408.585;-734.675;Catherine Weiss;05/01/1993 00:00;CS76779;RgMap;REF;0.984430772;
6749;FM-10;USA;FM;424.489;-765.072;Michael Nachman;05/01/1993 00:00;CS79013;1001G;REF;0.99917409;
6750;FM-11;USA;FM;424.489;-765.072;Michael Nachman;05/01/1993 00:00;CS79014;1001G;REF;0.999184348;
680;LI-RR-096;USA;Randall Road - RR;409.447;-728.615;Oliver Bossdorf;04/01/2006 00:00;CS78952;1001G;REF;0.999238122;
6805;HS-12;USA;HS;42.373;-710.627;Toby Kellogg;05/01/1993 00:00;CS79015;1001G;REF;0.999242835;
6806;HS-17;USA;HS;42.373;-710.627;Toby Kellogg;05/01/1993 00:00;CS79016;1001G;REF;0.999171012;
681;LI-RR-097;USA;Randall Road - RR;409.447;-728.615;Oliver Bossdorf;04/01/2006 00:00;CS78953;1001G;REF;0.99933301;
6810;KNO-11;USA;Knox;412.816;-86.621;Joy Bergelson;5/22/1993 0:00;;RgMap;IMP;0.972232872;
6814;KNO-15;USA;Knox;412.816;-86.621;Joy Bergelson;5/22/1993 0:00;CS79017;1001G;REF;0.999100357;
6830;Kz-13;KAZ;KZ;49.5;73.1;Ihsan Al-Shehbaz;06/07/1994 00:00;CS76994;1001G;REF;0.984072322;
6847;NFC-20;UK;NFC;514.083;-0.6383;Mick Crawley;5/21/1993 0:00;;RgMap;IMP;0.956576151;
685;LI-EF-011;USA;East Farm - EF;409.064;-731.493;Oliver Bossdorf;04/01/2006 00:00;CS78954;1001G;REF;0.999178272;
687;LI-EF-018;USA;East Farm - EF;409.064;-731.493;Oliver Bossdorf;04/01/2006 00:00;CS78955;1001G;REF;0.998709731;
6897;Ag-0;FRA;Ag;45;1.3;Albert Kranz;;CS76430;RgMap;REF;0.973517103;
6898;An-1;BEL;An;512.167;4.4;Albert Kranz;;CS76435;RgMap;REF;0.984671848;
6899;Bay-0;GER;Bayreuth;49;11;Albert Kranz;;;RgMap;IMP;0.969979115;
69;CAM-64;FRA;CAM;482.667;-458.333;Valerie Le Corre;;;RgMap;IMP;0.949959106;
6900;Bil-5;SWE;Bil;63.324;18.484;Magnus Nordborg;6/25/2000 0:00;CS76709;RgMap;REF;0.994315265;
6901;Bil-7;SWE;Bil;63.324;18.484;Magnus Nordborg;6/25/2000 0:00;CS76710;RgMap;REF;0.994843872;
6903;Bor-4;CZE;Bor;494.013;162.326;Jirina Relichov;5/31/2000 0:00;CS76454;RgMap;REF;0.981652528;
6904;Br-0;CZE;Br;49.2;166.166;Albert Kranz;;CS76455;RgMap;REF;0.961781983;
6905;Bur-0;IRL;Bur;54.1;-6.2;Albert Kranz;;;RgMap;IMP;0.975029758;
6906;C24;POR;Co;402.077;-842.639;Brigitte Damm;;;RgMap;IMP;0.967832158;
6907;CIBC-17;UK;CIBC;514.083;-0.6383;Mick Crawley;5/21/1993 0:00;CS76770;RgMap;REF;0.986852202;
6908;CIBC-5;UK;CIBC;514.083;-0.6383;Mick Crawley;5/21/1993 0:00;CS78894;RgMap;REF;0.99247257;
6909;Col-0;USA;Col;38.3;-92.3;Albert Kranz;;CS76778;RgMap;REF;0.99755855;
6910;Ct-1;ITA;Ct;37.3;15;Albert Kranz;;;RgMap;IMP;0.975108261;
6911;Cvi-0;CPV;Cvi;151.111;-236.167;Albert Kranz;;CS76789;RgMap;REF;0.896611722;
6913;Eden-2;SWE;Eden;62.877;18.177;Magnus Nordborg;6/25/2000 0:00;CS76827;RgMap;REF;0.995659837;
6914;Edi-0;UK;Edi;559.494;-316.028;Albert Kranz;;;RgMap;IMP;0.971125619;
6915;Ei-2;GER;Eifel;50.3;6.3;Albert Kranz;;CS76478;RgMap;REF;0.988494786;
6916;Est-1;RUS;Est;58.3;25.3;Albert Kranz;;;RgMap;IMP;0.973456966;
